"items"/"support"
"{Core data,Разработка под iOS}"/0.00436320213107978
"{Core data,Objective-С}"/0.00436320213107978
"{Core data,Swift}"/0.00305424149175584
"{Core data,Xcode}"/0.00349056170486382
"{Клиентоориентированность,Сопровождение клиентов}"/0.00314609837872595
"{Business English,Negotiation skills}"/0.0039268819179718
"{C#,Wpf}"/0.00349056170486382
"{Adobe Photoshop,CorelDRAW}"/0.00349056170486382
"{CorelDRAW,Графический дизайн}"/0.00305424149175584
"{Разработка тест-кейсов,Регрессионное тестирование,Функциональное тестирование}"/0.00349056170486382
"{Автоматизация тестирования,Разработка тест-кейсов,Регрессионное тестирование}"/0.00305424149175584
"{Разработка тест-кейсов,Регрессионное тестирование,Тестирование ПО}"/0.00305424149175584
"{Разработка тест-кейсов,Регрессионное тестирование,Ручное тестирование}"/0.00305424149175584
"{Регрессионное тестирование,Ручное тестирование,Функциональное тестирование}"/0.00349056170486382
"{Регрессионное тестирование,Ручное тестирование,Тестирование ПО}"/0.00305424149175584
"{Регрессионное тестирование,Тестирование ПО,Функциональное тестирование}"/0.00305424149175584
"{Регрессионное тестирование,Функциональное тестирование}"/0.00479952234418776
"{Автоматизация тестирования,Регрессионное тестирование}"/0.00305424149175584
"{Регрессионное тестирование,Тестирование ПО}"/0.00349056170486382
"{Регрессионное тестирование,Ручное тестирование}"/0.0039268819179718
"{Разработка тест-кейсов,Регрессионное тестирование}"/0.0039268819179718
"{Построение команды,Управление проектами}"/0.00305424149175584
"{Построение команды,Управление людьми}"/0.00305424149175584
"{1С: Зарплата и управление персоналом,1С: Комплексная автоматизация,1С: Предприятие 8}"/0.00305424149175584
"{1С: Комплексная автоматизация,1С: Предприятие 8}"/0.00305424149175584
"{1С: Зарплата и управление персоналом,1С: Комплексная автоматизация}"/0.00305424149175584
"{Маркетинговые коммуникации,Планирование маркетинговых кампаний}"/0.00306955097291753
"{UI дизайн,UX дизайн,Веб дизайн,Дизайн мобильных приложений}"/0.00305424149175584
"{UI дизайн,UX дизайн,Дизайн мобильных приложений}"/0.00436320213107978
"{UI дизайн,Веб дизайн,Дизайн мобильных приложений}"/0.00349056170486382
"{UX дизайн,Веб дизайн,Дизайн мобильных приложений}"/0.00349056170486382
"{UX дизайн,Дизайн мобильных приложений}"/0.00479952234418776
"{Веб дизайн,Дизайн мобильных приложений}"/0.00523584255729573
"{UI дизайн,Дизайн мобильных приложений}"/0.00479952234418776
"{UI дизайн,UX дизайн,Проектирование интерфейсов,Прототипирование}"/0.00305424149175584
"{UX дизайн,Проектирование интерфейсов,Прототипирование}"/0.00305424149175584
"{UI дизайн,Проектирование интерфейсов,Прототипирование}"/0.00305424149175584
"{UI дизайн,UX дизайн,Веб дизайн,Проектирование интерфейсов}"/0.00349056170486382
"{UI дизайн,UX дизайн,Проектирование интерфейсов}"/0.00436320213107978
"{UI дизайн,Веб дизайн,Проектирование интерфейсов}"/0.0039268819179718
"{UX дизайн,Веб дизайн,Проектирование интерфейсов}"/0.00349056170486382
"{UX дизайн,Проектирование интерфейсов}"/0.00479952234418776
"{Веб дизайн,Проектирование интерфейсов}"/0.00436320213107978
"{UI дизайн,Проектирование интерфейсов}"/0.00479952234418776
"{Проектирование интерфейсов,Прототипирование}"/0.00305424149175584
"{Backbone,HTML5,Javascript}"/0.00305424149175584
"{Backbone,Javascript}"/0.00436320213107978
"{Backbone,HTML5}"/0.00305424149175584
"{AngularJS,Backbone}"/0.00305424149175584
"{Java,Oracle Pl/SQL}"/0.00436320213107978
"{Product Management,Start-up  project}"/0.00305424149175584
"{Grunt,Javascript}"/0.00305424149175584
"{Grunt,HTML}"/0.00349056170486382
"{Мотивация персонала,Оценка персонала,Подбор персонала}"/0.00306955097291753
"{Обучение и развитие,Оценка персонала}"/0.00306955097291753
"{Оценка персонала,Подбор персонала}"/0.00308486045407921
"{Мотивация персонала,Оценка персонала}"/0.00306955097291753
"{Копирайтинг,Написание статей,Написание текстов}"/0.00305424149175584
"{Копирайтинг,Написание статей}"/0.0039268819179718
"{Написание статей,Написание текстов}"/0.00349056170486382
"{Asp.net,C#,Linq}"/0.00305424149175584
"{Javascript,Linq}"/0.00305424149175584
"{JQuery,Linq}"/0.00305424149175584
"{C#,Linq}"/0.00436320213107978
"{Asp.net,Linq}"/0.00349056170486382
"{Настройка ПК,Настройка ПО}"/0.00349056170486382
"{Javascript,Scss}"/0.0039268819179718
"{HTML,Scss}"/0.00305424149175584
"{Маркетинговые коммуникации,Продвижение бренда}"/0.00350587118602551
"{Грамотная речь,Консультирование клиентов по телефону}"/0.00355179962951056
"{Консультирование клиентов по телефону,Пользователь ПК}"/0.00310016993524089
"{Контроль качества,Функциональное тестирование}"/0.00305424149175584
"{Контроль качества,Тестирование ПО}"/0.00349056170486382
"{Test case,Регресионное тестирование,Тестирование пользовательского интерфейса}"/0.00305424149175584
"{Test case,Регресионное тестирование,Функциональное тестирование}"/0.00305424149175584
"{QA,Test case,Тестирование,Функциональное тестирование}"/0.00349056170486382
"{Test case,Тестирование,Функциональное тестирование}"/0.00349056170486382
"{QA,Test case,Тестирование}"/0.00349056170486382
"{QA,Test case,Функциональное тестирование}"/0.00349056170486382
"{Test case,Функциональное тестирование}"/0.0039268819179718
"{QA,Test case}"/0.00349056170486382
"{Test case,Тестирование}"/0.0039268819179718
"{Test case,Регресионное тестирование}"/0.00349056170486382
"{Test case,Тестирование пользовательского интерфейса}"/0.00305424149175584
"{Клиент-серверные приложения,Разработка мобильных приложений,Разработка под iOS}"/0.00305424149175584
"{Objective-С,Клиент-серверные приложения,Разработка под iOS}"/0.00349056170486382
"{Клиент-серверные приложения,Разработка под iOS}"/0.0039268819179718
"{Objective-С,Клиент-серверные приложения}"/0.00349056170486382
"{Клиент-серверные приложения,Разработка мобильных приложений}"/0.00436320213107978
"{Django Framework,Javascript,Python}"/0.00305424149175584
"{Django Framework,Javascript}"/0.00349056170486382
"{Django Framework,Python}"/0.00523584255729573
"{Google adwords,Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Контекстная реклама,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Internet Marketing,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Управление проектами,Яндекс.Директ}"/0.00305424149175584
"{Интернет-реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Контекстная реклама,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Internet Marketing,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Google adwords,Обучение персонала,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
"{Обучение персонала,Организаторские навыки,Ремаркетинг,ретаргетинг,Руководство коллективом,Таргетинг,Управление интернет-проектами,Яндекс.Директ}"/0.00305424149175584
